name,city,state,activitytype,Best_time_to_visit,Image_url,description,ideal_duration_hours,google_review_rating,entrance_fee_inr,airport_nearby,weekly_off,dslr_allowed
Kodaikanal Lake,Kodaikanal,Tamil Nadu,NATURE,Morning,https://upload.wikimedia.org/wikipedia/commons/c/c4/Kodaikanal_lake.jpg,Kodaikanal Lake is a well-known Lake located in Kodaikanal. It is of Recreational significance.,2.0,3.9,0,False,None,True
Kumarakom Bird Sanctuary,Kumarakom,Kerala,NATURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/33/ab/f4/les-sentiers.jpg?w=1200&h=-1&s=1,Kumarakom Bird Sanctuary is a well-known Bird Sanctuary located in Kumarakom. It is of Wildlife significance.,2.0,3.8,50,True,None,True
Kufri Fun World,Kufri,Himachal Pradesh,RELAXATION,All,https://i.ytimg.com/vi/W_7-8Bx9_Wk/maxresdefault.jpg,Kufri Fun World is a well-known Ski Resort located in Kufri. It is of Recreational significance.,5.0,3.8,1500,True,None,True
Magnetic Hill,Leh,Ladakh,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/4/45/Magnetic_Hill%2C_Leh.jpg,Magnetic Hill is a well-known Gravity Hill located in Leh. It is of Nature significance.,0.5,3.7,0,True,None,True
Imagicaa,Lonavala,Maharastra,RELAXATION,All,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Adlabs_Imagica_2013_%2810364145606%29.jpg/1200px-Adlabs_Imagica_2013_%2810364145606%29.jpg,Imagicaa is a well-known Amusement Park located in Lonavala. It is of Recreational significance.,5.0,1.4,1149,False,Monday,True
Humayun's Tomb (New Attraction),Delhi,Delhi,CULTURE,Afternoon,https://whc.unesco.org/uploads/thumbs/site_0232_0005-750-750-20210425155601.jpg,Humayun's Tomb is a well-known Tomb located in Delhi. It is of Historical significance.,2.0,4.5,30,True,None,True
Sanjay Gandhi National Park (New Attraction),Mumbai,Maharastra,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Entrance_of_Sanjay_Gandhi_National_Park.JPG/284px-Entrance_of_Sanjay_Gandhi_National_Park.JPG,Sanjay Gandhi National Park is a well-known National Park located in Mumbai. It is of Wildlife significance.,3.0,4.3,50,True,Monday,True
Lake Pichola (New Attraction),Udaipur,Rajasthan,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/d/d2/Udaipur_Lake_India.JPG,Lake Pichola is a well-known Lake located in Udaipur. It is of Nature significance.,1.0,4.6,0,True,None,True
Deekshabhoomi (New Attraction),Nagpur,Maharastra,HERITAGE,Afternoon,https://upload.wikimedia.org/wikipedia/commons/3/38/Deekshabhoomi_-_panoramio.jpg,Deekshabhoomi is a well-known Monument located in Nagpur. It is of Religious significance.,1.0,4.5,0,True,None,True
Kedarnath (New Attraction),Kedarnath,Uttarakhand,CULTURE,All,https://badrinath-kedarnath.gov.in/css_js_2024/img/kedarnath-4k.jpg,Kedarnath is a well-known Temple located in Kedarnath. It is of Religious significance.,1.5,4.8,0,False,None,False
Dhuandhar Falls (New Attraction),Jabalpur,Madhya Pradesh,NATURE,Morning,https://upload.wikimedia.org/wikipedia/commons/d/d0/Dhuandhar_Waterfalls_in_Bhedaghat%2C_India.jpg,Dhuandhar Falls is a well-known Waterfall located in Jabalpur. It is of Nature significance.,1.0,4.5,0,False,None,True
Nathula Pass (New Attraction),Gangtok,Sikkim,CULTURE,Afternoon,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/3c/94/7e/pass-of-listening-ears.jpg?w=900&h=500&s=1,Nathula Pass is a well-known Hill located in Gangtok. It is of Historical significance.,2.0,4.3,20,True,None,True
Gurudwara Bangla Sahib (New Attraction),New Delhi,Delhi,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Front_view_of_Gurudwara_Bangla_Sahib%2C_Delhi.jpg/800px-Front_view_of_Gurudwara_Bangla_Sahib%2C_Delhi.jpg,Gurudwara Bangla Sahib is a well-known Gurudwara located in New Delhi. It is of Religious significance.,1.0,4.8,0,True,None,True
Bara Imambara (New Attraction),Lucknow,Uttar Pradesh,HERITAGE,All,https://static.toiimg.com/thumb/103890956/Bara-Imambara.jpg?width=1200&height=900,Bara Imambara is a well-known Monument located in Lucknow. It is of Historical significance.,1.5,4.4,50,True,Monday,False
Tungnath Temple (New Attraction),Chopta,Uttarakhand,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Tungnath_temple.jpg/640px-Tungnath_temple.jpg,Tungnath Temple is a well-known Temple located in Chopta. It is of Religious significance.,2.0,4.8,0,False,None,False
Munnar Tea Gardens (New Attraction),Munnar,Kerala,NATURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/e9/52/a2/sunset-at-tata-tea-gardens.jpg?w=900&h=500&s=1,Munnar Tea Gardens is a well-known Scenic Area located in Munnar. It is of Nature significance.,2.0,4.3,0,False,None,True
Kankalitala Temple (New Attraction),Bolpur,West Bengal,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/4/4e/Kankalitala_Temple_complex%2C_Birbhum%2C_West_Bengal_05.jpg,Kankalitala Temple is a well-known Temple located in Bolpur. It is of Religious significance.,0.5,4.7,0,True,None,False
Rock Garden (New Attraction),Chandigarh,Punjab,CULTURE,All,https://www.thespruce.com/thmb/tO_j4ToZ8KXEhNAzpS0atlzCF2M=/2048x0/filters:no_upscale():max_bytes(150000):strip_icc()/how-to-build-rock-gardens-2132674-hero-0ca8dc4580c9495c8fea6ed3db29f92f.jpg,Rock Garden is a well-known Sculpture Garden located in Chandigarh. It is of Artistic significance.,2.0,4.5,30,True,None,True
Vidhana Soudha (New Attraction),Bangalore,Karnataka,CULTURE,Morning,https://upload.wikimedia.org/wikipedia/commons/1/11/Vidhana_Soudha%2C_14_February_2022_-_cropped.jpg,Vidhana Soudha is a well-known Government Building located in Bangalore. It is of Architectural significance.,0.5,4.6,0,True,None,False
Qutub Minar (New Attraction),Delhi,Delhi,HERITAGE,Afternoon,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Qutb_Minar_2011.jpg/200px-Qutb_Minar_2011.jpg,Qutub Minar is a well-known Monument located in Delhi. It is of Historical significance.,1.0,4.5,35,True,None,True
Barot Valley (New Attraction),Barot,Himachal Pradesh,NATURE,Morning,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/e7/15/ff/barot-valley-view.jpg?w=900&h=500&s=1,Barot Valley is a well-known Valley located in Barot. It is of Nature significance.,2.0,4.7,0,False,None,True
Pahari Mandir (New Attraction),Ranchi,Jharkhand,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/0/0d/Pahari_Mandir_-_Ranchi_Hill_9243.JPG,Pahari Mandir is a well-known Temple located in Ranchi. It is of Religious significance.,1.0,4.6,0,True,None,True
Kirti Mandir (New Attraction),Porbandar,Uttar Pradesh,CULTURE,Morning,https://faujitoursandtravels.com/wp-content/uploads/2024/08/kirti-mandir-scaled.jpg,Kirti Mandir is a well-known Memorial located in Porbandar. It is of Historical significance.,1.0,4.8,0,True,None,True
Kailasagiri (New Attraction),Visakhapatnam,Andhra Pradesh,RELAXATION,All,https://upload.wikimedia.org/wikipedia/commons/7/7a/Kailasagiri.jpg,Kailasagiri is a well-known Hill located in Visakhapatnam. It is of Recreational significance.,2.0,4.5,0,True,None,True
Tawang Monastery (New Attraction),Tawang,Arunachal Pradesh,CULTURE,Morning,https://upload.wikimedia.org/wikipedia/commons/2/2a/Tawang_Monastery_%28Tibetan_Buddhist%29.jpg,Tawang Monastery is a well-known Monastery located in Tawang. It is of Religious significance.,2.0,4.7,0,False,None,False
Bangalore Palace (New Attraction),Bangalore,Karnataka,HERITAGE,Morning,https://upload.wikimedia.org/wikipedia/commons/8/8f/Bangalore_Mysore_Maharaja_Palace.jpg,Bangalore Palace is a well-known Palace located in Bangalore. It is of Historical significance.,2.0,4.2,500,True,Monday,True
Abbey Falls (New Attraction),Coorg,Karnataka,NATURE,Morning,https://upload.wikimedia.org/wikipedia/commons/7/7a/Abbey_Falls_New.jpg,Abbey Falls is a well-known Waterfall located in Coorg. It is of Nature significance.,1.0,4.1,0,False,None,True
Ramoji Film City (New Attraction),Hyderabad,Telangana,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Ramoji_Film_City.jpg/800px-Ramoji_Film_City.jpg,Ramoji Film City is a well-known Film Studio located in Hyderabad. It is of Entertainment significance.,4.0,4.4,1150,True,None,True
Barabati Fort (New Attraction),Cuttack,Odisha,ADVENTURE,All,https://upload.wikimedia.org/wikipedia/commons/9/95/Entrance_of_Barabati_fort.jpg,Barabati Fort is a well-known Fort located in Cuttack. It is of Historical significance.,1.0,4.5,0,True,None,True
Hirakud Dam (New Attraction),Sambalpur,Odisha,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/0/00/Hirakud_Dam.jpg,Hirakud Dam is a well-known Dam located in Sambalpur. It is of Engineering Marvel significance.,1.0,4.5,0,False,None,True
Sanjay Gandhi Biological Park (New Attraction),Patna,Bihar,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Sanjay_Gandhi_Jaivik_Udyan.jpg/1200px-Sanjay_Gandhi_Jaivik_Udyan.jpg,Sanjay Gandhi Biological Park is a well-known Zoo located in Patna. It is of Wildlife significance.,2.5,4.3,30,True,None,True
Char Dham (New Attraction),Namchi,Sikkim,CULTURE,All,https://www.dealswithai.com/assets/images/2024-05-29-02-01-11-Chardham-Yatra.jpg,Char Dham is a well-known Religious Complex located in Namchi. It is of Religious significance.,2.0,4.7,50,True,None,False
Mahabodhi Temple (New Attraction),Bodh Gaya,Bihar,CULTURE,All,https://whc.unesco.org/uploads/thumbs/site_1056_0001-750-750-20120601152647.jpg,Mahabodhi Temple is a well-known Temple located in Bodh Gaya. It is of Religious significance.,1.5,4.7,0,True,None,True
Gandikota Fort (New Attraction),Kadapa,Andhra Pradesh,ADVENTURE,Morning,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/4a/20/f2/grand-canyon-of-india.jpg?w=1200&h=1200&s=1,Gandikota Fort is a well-known Fort located in Kadapa. It is of Historical significance.,1.5,4.5,0,False,None,True
Kamakhya Temple (New Attraction),Guwahati,Assam,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Kamakhya_Temple%2C_Guwahati.jpg/1200px-Kamakhya_Temple%2C_Guwahati.jpg,Kamakhya Temple is a well-known Temple located in Guwahati. It is of Religious significance.,2.0,4.6,0,True,None,False
Marudamalai Temple (New Attraction),Coimbatore,Tamil Nadu,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/4/46/Maruthamalai_Rajagopuram_1.jpg,Marudamalai Temple is a well-known Temple located in Coimbatore. It is of Religious significance.,1.0,4.7,0,True,None,False
Periyar National Park (New Attraction),Thekkady,Kerala,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Periyar_National_Park.JPG/800px-Periyar_National_Park.JPG,Periyar National Park is a well-known National Park located in Thekkady. It is of Wildlife significance.,3.0,4.3,50,False,None,True
Nellaiappar Temple (New Attraction),Tirunelveli,Tamil Nadu,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/b/b8/Tirnelveli_Gandhimathiamman_Temple_Tower.JPG,Nellaiappar Temple is a well-known Temple located in Tirunelveli. It is of Religious significance.,1.0,4.6,0,True,None,False
Fort Kochi (New Attraction),Kochi,Kerala,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/6/6e/Kochi%2C_Fishing_nets_at_sunset%2C_Kerala%2C_India.jpg,Fort Kochi is a well-known Site located in Kochi. It is of Historical significance.,1.0,4.4,0,True,None,True
Binsar Wildlife Sanctuary (New Attraction),Almora,Uttarakhand,NATURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/07/0b/38/the-road-takes-you-deeper.jpg?w=1200&h=1200&s=1,Binsar Wildlife Sanctuary is a well-known Wildlife Sanctuary located in Almora. It is of Wildlife significance.,2.0,4.3,150,False,None,True
Dhuandhar Falls (New Attraction),Jabalpur,Madhya Pradesh,NATURE,Morning,https://upload.wikimedia.org/wikipedia/commons/d/d0/Dhuandhar_Waterfalls_in_Bhedaghat%2C_India.jpg,Dhuandhar Falls is a well-known Waterfall located in Jabalpur. It is of Nature significance.,1.0,4.5,0,False,None,True
Lingaraj Temple (New Attraction),Bhubaneswar,Odisha,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/8/83/LINGARAJ_TEMPLE_AMLAN_BISWAL_2024.jpg,Lingaraj Temple is a well-known Temple located in Bhubaneswar. It is of Religious significance.,1.0,4.6,0,True,None,False
Sanjay Gandhi National Park (New Attraction),Mumbai,Maharastra,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Entrance_of_Sanjay_Gandhi_National_Park.JPG/284px-Entrance_of_Sanjay_Gandhi_National_Park.JPG,Sanjay Gandhi National Park is a well-known National Park located in Mumbai. It is of Wildlife significance.,3.0,4.3,50,True,Monday,True
Dudhsagar Falls (New Attraction),Goa,Goa,NATURE,Afternoon,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/Doodhsagar_Fall.jpg/1200px-Doodhsagar_Fall.jpg,Dudhsagar Falls is a well-known Waterfall located in Goa. It is of Nature significance.,3.0,4.6,500,True,None,True
Ambience Mall (New Attraction),Gurugram,Haryana,CULTURE,Afternoon,https://upload.wikimedia.org/wikipedia/commons/6/62/Mango_atrium_at_Ambience_Mall%2C_Gurgaon.jpg,Ambience Mall is a well-known Mall located in Gurugram. It is of Shopping significance.,2.0,4.6,0,True,None,True
Kailasagiri (New Attraction),Visakhapatnam,Andhra Pradesh,RELAXATION,All,https://upload.wikimedia.org/wikipedia/commons/7/7a/Kailasagiri.jpg,Kailasagiri is a well-known Hill located in Visakhapatnam. It is of Recreational significance.,2.0,4.5,0,True,None,True
Baba Baidyanath Temple (New Attraction),Deoghar,Jharkhand,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/e/e2/Baba_Dham.jpg,Baba Baidyanath Temple is a well-known Temple located in Deoghar. It is of Religious significance.,1.0,4.7,0,True,None,True
Garden of Five Senses (New Attraction),Delhi,Delhi,CULTURE,Morning,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/32/8b/e9/nipunsagarofficial-5.jpg?w=1200&h=-1&s=1,Garden of Five Senses is a well-known Park located in Delhi. It is of Botanical significance.,2.0,4.1,35,True,None,True
Sivasagar Sivadol (New Attraction),Sivasagar,Assam,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/7/79/Siva_Dol.JPG,Sivasagar Sivadol is a well-known Temple located in Sivasagar. It is of Historical significance.,1.0,4.7,0,False,None,True
Om Beach (New Attraction),Gokarna,Karnataka,NATURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/53/5e/7f/om-beach.jpg?w=900&h=500&s=1,Om Beach is a well-known Beach located in Gokarna. It is of Nature significance.,2.0,4.5,0,False,None,True
Valley of Flowers (New Attraction),Joshimath,Uttarakhand,NATURE,Morning,https://upload.wikimedia.org/wikipedia/commons/2/21/%28A%29_Valley_of_flowers%2C_Garhwal_Uttarakhand_India.jpg,Valley of Flowers is a well-known National Park located in Joshimath. It is of Nature significance.,5.0,4.7,150,False,None,True
Vidhana Soudha (New Attraction),Bangalore,Karnataka,CULTURE,Morning,https://upload.wikimedia.org/wikipedia/commons/1/11/Vidhana_Soudha%2C_14_February_2022_-_cropped.jpg,Vidhana Soudha is a well-known Government Building located in Bangalore. It is of Architectural significance.,0.5,4.6,0,True,None,False
Dalai Lama Temple (New Attraction),dalhousie,Himachal Pradesh,CULTURE,All,https://customtoursindia.com/wp-content/uploads/2024/07/Visiting-Dharamshala-Home-of-the-Dalai-Lama-in-India.webp,Dalai Lama Temple is a well-known Temple located in dalhousie. It is of Religious significance.,1.5,4.7,0,True,None,False
Sanaghagara Waterfall (New Attraction),Kendujhar,Odisha,NATURE,All,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/72/da/1c/sanaghagara-waterfall.jpg?w=1200&h=1200&s=1,Sanaghagara Waterfall is a well-known Waterfall located in Kendujhar. It is of Nature significance.,1.0,4.4,0,False,None,True
Bhimbetka Rock Shelters (New Attraction),Bhimbetka,Madhya Pradesh,CULTURE,Afternoon,https://upload.wikimedia.org/wikipedia/commons/9/91/Rock_Shelter_8%2C_Bhimbetka_02.jpg,Bhimbetka Rock Shelters is a well-known Prehistoric Site located in Bhimbetka. It is of Archaeological significance.,2.0,4.6,25,False,None,True
Ramanathaswamy Temple (New Attraction),Rameswaram,Tamil Nadu,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Ramanathaswamy_temple7.JPG/1200px-Ramanathaswamy_temple7.JPG,Ramanathaswamy Temple is a well-known Temple located in Rameswaram. It is of Religious significance.,1.5,4.7,0,True,None,False
Ramanathaswamy Temple (New Attraction),Rameswaram,Tamil Nadu,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Ramanathaswamy_temple7.JPG/1200px-Ramanathaswamy_temple7.JPG,Ramanathaswamy Temple is a well-known Temple located in Rameswaram. It is of Religious significance.,1.5,4.6,0,False,None,False
Kargil War Memorial (New Attraction),Kargil,Ladakh,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/c/c5/Kargilwarmemorialdarss3.jpg,Kargil War Memorial is a well-known War Memorial located in Kargil. It is of Historical significance.,1.0,4.8,0,False,None,True
Wayanad Wildlife Sanctuary (New Attraction),Wayanad,Kerala,NATURE,All,https://upload.wikimedia.org/wikipedia/commons/1/11/Wayanad_Wild_Life_Sanctuary.JPG,Wayanad Wildlife Sanctuary is a well-known Wildlife Sanctuary located in Wayanad. It is of Wildlife significance.,3.0,4.5,300,False,None,True
Papikondalu (New Attraction),Rajahmundry,Andhra Pradesh,NATURE,All,https://papikondalu.net.in/assets/images/papikondalu-tour-1200x800.jpg,Papikondalu is a well-known Hill located in Rajahmundry. It is of Nature significance.,2.0,4.3,0,True,None,True
Cellular Jail (New Attraction),Port Blair,Andaman and Nicobar Islands,CULTURE,Afternoon,https://upload.wikimedia.org/wikipedia/commons/f/fe/Front_View_of_Cellular_Jail%2C_Port_Blair.JPG,Cellular Jail is a well-known Landmark located in Port Blair. It is of Historical significance.,1.5,4.7,30,True,Monday,True
Manas National Park (New Attraction),Manas,Assam,NATURE,Morning,https://upload.wikimedia.org/wikipedia/commons/d/d8/Manas_National_Park.jpg,Manas National Park is a well-known National Park located in Manas. It is of Wildlife significance.,3.0,4.6,500,False,None,True
Jagannath Temple (New Attraction),Puri,Odisha,CULTURE,All,http://pujacraft.com/cdn/shop/articles/PTI04_24_2021_000120A_1619272465136_1641572422757.webp?v=1686066690,Jagannath Temple is a well-known Temple located in Puri. It is of Religious significance.,2.0,4.7,0,True,None,False
Sula Vineyards (New Attraction),Nashik,Maharastra,RELAXATION,Afternoon,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/3f/8e/3d/a-view-from-the-vineyards.jpg?w=1200&h=-1&s=1,Sula Vineyards is a well-known Vineyard located in Nashik. It is of Recreational significance.,2.0,4.1,300,True,None,True
Pushkar Lake (New Attraction),Pushkar,Rajasthan,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/c/c3/Evening_lights_by_the_Pushkar_Lake%2C_Pushkar.jpg,Pushkar Lake is a well-known Temple located in Pushkar. It is of Religious significance.,1.5,4.4,0,False,None,True
Augarnath Temple (New Attraction),Meerut,Uttar Pradesh,CULTURE,All,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Kali_Paltan_Mandir%2C_Meerut.jpg/1200px-Kali_Paltan_Mandir%2C_Meerut.jpg,Augarnath Temple is a well-known Temple located in Meerut. It is of Religious significance.,1.0,4.8,0,True,None,False
Brihadeeswarar Temple (New Attraction),Thanjavur,Tamil Nadu,CULTURE,All,https://cdn.britannica.com/66/250066-050-B34A9532/Brihadishvara-Temple-Thanjavur-Tamil-Nadu-India.jpg,Brihadeeswarar Temple is a well-known Temple located in Thanjavur. It is of Religious significance.,1.5,4.8,0,True,None,False
